image	C:/Users/avirm/Documents/Research/Image 1/BB (4) (1).tif
intensity-scaling	0
gaussian-std	0.8
ridge-threshold	0.014
maximum-foreground	65535
minimum-foreground	100
init-z	true
snake-point-spacing	1
minimum-snake-length	15
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	4
stretch-factor	1.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#0
0         223     209.218     37.9182           0       10105     5559.61
0         224     208.226     37.7838           0     10169.4      5359.2
0         225     207.237     37.6272           0       10388     5181.18
0         226     206.256     37.4309           0     10112.4     6022.31
0         227     205.281     37.2029           0     9514.56     5875.34
0         228     204.309     36.9609           0     9764.27     5731.26
0         229     203.337     36.7216           0     9802.81     5668.78
0         230      202.36      36.507           0     9780.11      6157.5
0         231     201.373     36.3384           0     9491.19     6673.47
0         232     200.378     36.2294           0     9753.31     7080.58
0         233     199.379     36.1783           0     11242.9     8259.95
0         234     198.378     36.1613           0     11703.5     8736.83
0         235     197.377     36.1843           0     11426.8     8500.32
0         236     196.386     36.3132           0     11013.4     9884.74
0         237     195.428     36.5977           0     10722.2      9454.4
0         238     194.516     37.0069           0     11578.9     8843.93
0         239     193.641     37.4926           0     11935.9     8500.04
0         240     192.798     38.0321           0     11778.6     8592.95
0         241     191.987     38.6176           0     12450.8      8382.9
0         242     191.217     39.2571           0     11868.8     8458.16
0         243     190.491     39.9461           0     11449.4      8451.3
0         244     189.802     40.6722           0     11956.2     8717.33
0         245     189.135     41.4182           0       12236     8794.13
0         246     188.475     42.1712           0       12394     9396.06
0         247     187.814     42.9233           0       11251     9798.69
0         248     187.138     43.6618           0     11935.8     9927.73
0         249     186.447     44.3858           0     12374.3     10014.9
0         250     185.765     45.1192           0       12146     10090.5
0         251      185.12      45.884           0     12246.9     9890.43
0         252     184.512     46.6792           0     12219.9     8723.16
0         253      183.91      47.479           0     12752.8     8632.32
0         254     183.287     48.2629           0     13875.6     8713.26
0         255     182.643      49.029           0     14561.3     7765.11
