image	C:/Users/avirm/Documents/Research/Image 19/AB (5).tif
intensity-scaling	0
gaussian-std	1.2
ridge-threshold	0.0036
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	12
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.006
beta	0.26
gamma	2
external-factor	2.4
stretch-factor	0.12
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
1          76     212.729     239.561           0       65535     34530.3
1          77     213.673     239.896           0       65535     34837.7
1          78     214.611     240.246           0       65535     35115.9
1          79     215.543     240.614           0       65535     36140.9
1          80     216.469     240.996           0       65535     37505.8
1          81      217.39     241.388           0       65535     38199.9
1          82      218.31     241.785           0       65535     38722.7
1          83     219.228     242.185           0       65535     40836.3
1          84     220.149     242.578           0       65535     42283.6
1          85     221.082     242.941           0       65535     42229.8
1          86     222.036     243.248           0     64756.4     39676.2
1          87     223.006     243.496           0       62040     39181.2
1          88     223.984     243.713           0     62142.1     39144.8
1          89     224.958     243.946           0     65345.9     38472.5
1          90     225.915     244.239           0     64707.1     38068.3
1          91      226.85     244.598           0     65269.4     38187.9
1          92     227.762     245.012           0     65494.7     38977.5
1          93     228.645     245.485           0     65231.6     39353.3
1          94     229.497     246.012           0     65509.7     39506.5
1          95     230.301     246.608           0     65458.1     41585.5
1          96     231.051     247.271           0     64675.3     43207.2
1          97     231.736     248.002           0     62251.8     41989.4
1          98     232.344     248.798           0     60671.6     42249.5
1          99     232.882     249.642           0     59277.6     39981.8
1         100     233.393     250.504           0     56691.9     37708.6
1         101     233.945     251.339           0     57286.6     36822.7
1         102     234.601     252.096           0     58360.6     36017.3
1         103     235.376      252.73           0     60678.2     37055.7
1         104     236.242     253.233           0     60069.7     38796.2
1         105     237.155     253.644           0       62160     39302.3
1         106     238.083      254.02           0     64166.8     37638.9
1         107     239.009     254.401           0     61142.9     35555.6
1         108     239.929     254.798           0     61056.4     31575.8
1         109     240.848     255.196           0     61580.7     28307.9
1         110     241.776     255.574           0     62138.4     25814.6
1         111     242.716     255.919           0     63879.8     24230.3
1         112     243.669     256.227           0     62814.3       22726
1         113     244.634     256.492           0     59830.5       20636
1         114      245.61     256.719           0     58617.3     19175.8
1         115     246.591     256.918           0     59257.4     18189.5
1         116     247.577     257.092           0     58665.9     17660.3
1         117     248.566     257.249           0     59002.1     18066.7
1         118     249.556     257.405           0     58894.7     19015.6
1         119     250.542     257.578           0       59777     19498.9
1         120     251.525     257.769           0     61268.9     19313.7
1         121      252.51     257.952           0       61271     19077.9
1         122     253.501     258.093           0     60835.9     18799.2
1         123     254.499     258.182           0     59987.5     18621.2
1         124     255.499     258.235           0     57724.8     17968.7
1         125       256.5     258.272           0     55266.7     17683.3
1         126     257.501     258.306           0     54147.4     17380.7
1         127     258.502     258.339           0     54395.2     16459.9
1         128     259.503     258.363           0     55158.7     15988.3
1         129     260.504     258.373           0     54538.3     15818.5
1         130     261.506     258.376           0     52548.2     15929.9
1         131     262.507     258.382           0     50983.9       16026
1         132     263.509     258.399           0     49500.7     16086.9
1         133      264.51      258.42           0     48557.5       15896
1         134     265.511     258.437           0     48014.8     15913.3
1         135     266.513     258.444           0       46426     16098.5
1         136     267.514     258.435           0     44123.7     16280.1
1         137     268.515     258.417           0     42106.1     16780.2
1         138     269.517     258.398           0     42196.6     17828.2
1         139     270.518     258.387           0     42291.4     19099.2
1         140      271.52     258.382           0     40003.4     19979.6
#1
2           0     196.882     229.254           0     58246.3     39712.7
2           1     197.804     228.879           0     57393.9     40315.7
2           2      198.71     228.468           0     52343.1     41096.2
2           3     199.594     228.009           0       46483     42261.9
2           4     200.462     227.523           0     44936.5     41082.5
2           5     201.333     227.041           0     45565.8     38926.4
2           6     202.223     226.595           0     43426.8     38516.8
2           7     203.142     226.212           0     45157.3     37711.2
2           8     204.091     225.912           0     48864.5     37817.4
2           9     205.065     225.708           0     53444.4     39274.8
2          10     206.056     225.627           0     61006.7     38809.7
2          11     207.051     225.661           0       65102     38648.3
2          12     208.039     225.777           0     65387.7       37818
2          13     209.023     225.931           0     65530.7     36350.1
